Station code,Date,SO2,NO2,O3,CO,PM10,PM2.5
121,2018-05-26,0.4739583333333328,0.6907276995305165,0.5225225225225225,0.5521238651102465,0.9645061728395062,0.8306010928961749
121,2018-05-27,0.6458333333333334,0.3873239436619718,0.6131756756756758,0.32968547341115434,0.7264309764309765,0.5163934426229508
121,2018-05-28,0.5208333333333328,0.556924882629108,0.47353603603603606,0.39323929961089493,0.5622895622895624,0.4883879781420766
121,2018-05-29,0.5729166666666646,0.31807511737089206,0.517454954954955,0.24229896238651105,0.4726430976430977,0.5184426229508198
121,2018-05-30,0.3854166666666667,0.29812206572769956,0.44819819819819817,0.2780479896238651,0.494949494949495,0.5560109289617486
121,2018-05-31,0.4739583333333333,0.3873239436619718,0.4594594594594595,0.3098249027237354,0.5122053872053872,0.5081967213114754
121,2018-06-01,0.5260416666666656,0.5933098591549296,0.45664414414414406,0.3972114137483787,0.4991582491582492,0.4822404371584699
121,2018-06-02,0.6822916666666646,0.494718309859155,0.5185810810810811,0.32968547341115434,0.47180134680134683,0.4624316939890711
121,2018-06-03,0.5052083333333328,0.4160798122065728,0.5394144144144144,0.32968547341115434,0.34827441077441085,0.40812841530054644
121,2018-06-04,0.6510416666666635,0.4859154929577465,0.3989301801801801,0.3137970168612192,0.4423400673400674,0.4863387978142077
121,2018-06-05,0.5468749999999984,0.3163145539906103,0.5295608108108107,0.2701037613488975,0.4673821548821549,0.5403005464480874
121,2018-06-06,0.6406249999999984,0.3656103286384977,0.4498873873873874,0.26613164721141375,0.5454545454545455,0.657103825136612
121,2018-06-07,0.4166666666666667,0.43133802816901406,0.3856981981981982,0.2701037613488975,0.5900673400673401,0.6755464480874317
121,2018-06-08,0.3385416666666667,0.3110328638497652,0.4206081081081081,0.23038261997405965,0.4385521885521886,0.4596994535519126
121,2018-06-09,0.3697916666666667,0.38673708920187794,0.46509009009009006,0.3535181582360571,0.5387205387205388,0.5621584699453552
121,2018-06-10,0.2708333333333333,0.18075117370892022,0.4358108108108108,0.20257782101167318,0.13952020202020202,0.12090163934426229
121,2018-06-11,0.2552083333333333,0.2816901408450704,0.2753378378378379,0.186689364461738,0.14183501683501684,0.1290983606557377
121,2018-06-12,0.3072916666666667,0.26115023474178406,0.34515765765765766,0.21052204928664073,0.19360269360269364,0.1939890710382514
121,2018-06-13,0.4270833333333333,0.3345070422535212,0.4346846846846846,0.2899643320363165,0.34006734006734013,0.39412568306010926
121,2018-06-14,0.3645833333333333,0.3532863849765258,0.3828828828828829,0.2899643320363165,0.3745791245791246,0.4412568306010929
121,2018-06-15,0.34375,0.28169014084507044,0.41441441441441446,0.20257782101167318,0.17803030303030307,0.1830601092896175
121,2018-06-16,0.3697916666666667,0.3163145539906103,0.5140765765765766,0.23435473411154348,0.3181818181818182,0.366120218579235
121,2018-06-17,0.4843749999999995,0.41431924882629106,0.5520833333333334,0.35749027237354086,0.70496632996633,0.7971311475409837
121,2018-06-18,0.4791666666666667,0.5111502347417841,0.4876126126126126,0.35749027237354086,0.5627104377104377,0.6297814207650273
121,2018-06-19,0.791666666666663,0.4407276995305165,0.4664977477477478,0.28599221789883267,0.478956228956229,0.5655737704918032
121,2018-06-20,0.3854166666666667,0.24002347417840378,0.5731981981981983,0.2184662775616083,0.5164141414141414,0.5648907103825137
121,2018-06-21,0.3958333333333333,0.2946009389671362,0.6143018018018018,0.2502431906614786,0.4865319865319866,0.5403005464480874
121,2018-06-22,0.5,0.5076291079812206,0.5101351351351351,0.3614623865110247,0.5256734006734007,0.5594262295081968
121,2018-06-23,0.7109374999999973,0.3438967136150235,0.6692004504504504,0.29393644617380027,0.46548821548821556,0.4754098360655738
121,2018-06-24,0.6041666666666646,0.20950704225352113,0.7469031531531533,0.2899643320363165,0.6313131313131314,0.6666666666666666
121,2018-06-25,0.5833333333333328,0.4985328638497653,0.6154279279279278,0.31776913099870296,0.6945496632996634,0.6760928961748633
121,2018-06-26,0.47395833333333076,0.4917840375586855,0.34909909909909914,0.3336575875486381,0.5005260942760943,0.6244535519125683
121,2018-06-27,0.328125,0.44953051643192493,0.13513513513513514,0.1549124513618677,0.3215488215488216,0.3763661202185793
121,2018-06-28,0.28125,0.49589201877934275,0.11261261261261261,0.1271076523994812,0.25841750841750843,0.296448087431694
121,2018-06-29,0.25,0.482981220657277,0.26238738738738737,0.3376297016861219,0.4617003367003367,0.5385928961748634
121,2018-06-30,0.3125,0.47241784037558693,0.19341216216216214,0.6474546044098574,0.5147306397306398,0.6386612021857924
121,2018-07-01,0.2552083333333333,0.4348591549295775,0.0,0.373378728923476,0.13005050505050506,0.14549180327868852
121,2018-07-02,0.296875,0.4084507042253522,0.05349099099099094,0.3098249027237354,0.10479797979797979,0.1284153005464481
121,2018-07-03,0.328125,0.3274647887323944,0.170045045045045,0.32968547341115434,0.15782828282828285,0.12295081967213116
121,2018-07-04,0.375,0.31338028169014087,0.27364864864864863,0.3098249027237354,0.26641414141414144,0.23975409836065575
121,2018-07-05,0.359375,0.31220657276995306,0.24211711711711706,0.3217412451361868,0.257996632996633,0.29030054644808745
121,2018-07-06,0.2864583333333333,0.1842723004694835,0.22184684684684686,0.20257782101167318,0.1224747474747475,0.05737704918032787
121,2018-07-07,0.3020833333333333,0.20598591549295772,0.3136261261261261,0.22641050583657588,0.19739057239057242,0.14993169398907105
121,2018-07-08,0.328125,0.1748826291079811,0.40202702702702703,0.23038261997405965,0.14183501683501684,0.1434426229508197
121,2018-07-09,0.3385416666666667,0.2822769953051643,0.11655405405405378,0.2820201037613489,0.16372053872053874,0.12773224043715847
121,2018-07-10,0.3802083333333333,0.4055164319248827,0.14132882882882855,0.43296044098573283,0.25252525252525254,0.226775956284153
121,2018-07-11,0.4895833333333333,0.26291079812206575,0.24493243243243246,0.2859922178988327,0.28240740740740744,0.25341530054644806
121,2018-07-12,0.484375,0.25997652582159625,0.2240990990990991,0.2542153047989624,0.23989898989898992,0.22745901639344265
121,2018-07-13,0.515625,0.24941314553990612,0.26689189189189194,0.2184662775616083,0.22222222222222224,0.1987704918032787
121,2018-07-14,0.5520833333333318,0.2130281690140845,0.29954954954954954,0.21449416342412453,0.2192760942760943,0.22540983606557377
121,2018-07-15,0.5781249999999994,0.19424882629107984,0.384009009009009,0.2184662775616083,0.20791245791245794,0.24590163934426232
121,2018-07-16,0.6684027777777777,0.3345070422535212,0.2713963963963964,0.2502431906614786,0.27041245791245794,0.29234972677595633
121,2018-07-17,0.6597222222222203,0.3116197183098592,0.2894144144144141,0.26613164721141375,0.3236531986531987,0.37021857923497264
121,2018-07-18,0.6510416666666656,0.3251173708920188,0.2798423423423423,0.2859922178988327,0.33922558922558926,0.3545081967213115
121,2018-07-19,0.531249999999999,0.3204225352112676,0.37359234234234234,0.24229896238651102,0.3396464646464647,0.33196721311475413
